sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
5;42;Ökonom;914;MASCULINE;1;;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Ökonom zieht seinen Partner nah zu sich und sie küssen sich leidenschaftlich.;El economista acerca a su pareja y se besan apasionadamente.;L'économiste serre son partenaire contre lui et ils s'embrassent passionnément.;L'economista attira il suo partner vicino a sé e si baciano appassionatamente.;يقرب الاقتصادي شريكه إليه ويقبلانه بشغف.;Экономист притягивает партнера к себе, и они страстно целуются.;Економіст притягує свого партнера близько до себе, і вони пристрасно цілуються.;הכלכלן מושך את בן זוגו קרוב אליו והם מתנשקים בתשוקה.;0-0 1-1 2-2 3-4 4-5 6-3 8-6 9-7 10-8 11-7 12-9;0-0 1-0 2-1 3-2 4-3 5-1 6-4 7-5 8-6 9-7 10-8 11-8 12-9;0-0 1-0 2-1 3-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11;0-0 0-1 1-1 2-0 3-2 4-2 5-3 8-4 9-4 10-4 10-5 12-5;1-0 2-1 3-2 4-2 6-3 7-4 8-5 9-6 10-1 10-8 12-7 12-8;1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-10 11-10 12-9 12-10;0-1 1-0 2-1 3-2 4-3 5-5 7-6 8-7 9-7 10-8 12-9;[0, 1];El economista;L'économiste;L'economista;يقرب الاقتصادي;Экономист;Економіст;הכלכלן מושך;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Ökonom;914;MASCULINE;1;;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Ökonom zieht seine Partnerin nah zu sich und sie küssen sich leidenschaftlich.;El economista atrae a su pareja hacia él y se besan apasionadamente.;L'économiste attire sa partenaire près de lui et ils s'embrassent passionnément.;L'economista avvicina la sua partner a sé e si baciano appassionatamente.;الاقتصادي يسحب شريكته بالقرب منه وتبادلا قبلة بشغف.;Экономист притягивает свою партнёршу к себе, и они страстно целуются.;Економіст притягує свою партнерку до себе, і вони палко цілуються.;הכלכלן מושך את בת זוגו קרוב אליו והם מתנשקים בלהט.;0-0 1-1 2-2 3-4 4-5 4-7 5-2 6-6 8-8 9-9 10-10 11-9 12-11;0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-9 12-10;0-0 1-0 2-1 3-3 4-2 4-4 5-1 6-5 7-6 8-7 9-8 10-9 11-10 12-10;0-0 1-0 2-1 3-4 4-2 5-3 8-5 9-5 10-5 12-6 12-7;1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;1-0 2-1 3-2 4-3 5-1 6-4 7-5 8-6 9-7 10-8 10-9 12-8 12-9;0-1 1-0 2-1 3-2 4-3 4-4 5-5 7-6 8-7 9-7 10-8 11-8 12-9;[0, 1];El economista;L'économiste;L'economista;الاقتصادي;Экономист;Економіст;הכלכלן מושך;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Ökonomin;914;FEMININE;1;;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Ökonomin zieht ihren Partner nah zu sich und sie küssen sich leidenschaftlich.;La economista acerca a su pareja y se besan apasionadamente.;L'économiste attire son partenaire près d'elle et ils s'embrassent passionnément.;L'economista avvicina a sé il suo partner e si baciano appassionatamente.;تسحب الخبيرة الاقتصادية شريكها نحوها ويقبلان بعضهما بشغف.;Экономистка притягивает своего партнёра к себе, и они страстно целуются.;Економістка притягує свого партнера до себе, і вони пристрасно цілуються.;הכלכלנית מושכת את בן זוגה קרוב אליה והם מתנשקים בלהט.;0-0 1-1 2-2 3-4 4-5 6-3 8-6 9-7 10-8 11-7 12-9;0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-5 8-6 9-7 10-8 11-8 12-9;0-0 1-0 2-1 3-4 3-5 4-6 5-1 6-2 7-3 8-7 9-8 10-9 11-10 12-10;0-1 1-1 1-2 2-0 3-3 4-3 5-4 7-4 8-5 9-5 10-5 11-6 12-7;1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 11-9 12-8 12-9;0-0 1-0 2-1 3-2 4-4 5-5 8-7 9-9 10-8 11-8 12-9;[0, 1];La economista;L'économiste;L'economista;الخبيرة الاقتصادية;Экономистка;Економістка;הכלכלנית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;42;Ökonomin;914;FEMININE;1;;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Ökonomin zieht ihre Partnerin nah zu sich und sie küssen sich leidenschaftlich.;La economista acerca a su pareja y se besan apasionadamente.;L'économiste attire sa partenaire tout près d'elle et elles s'embrassent passionnément.;L'economista attira vicino a sé la sua compagna e si baciano appassionatamente.;تقوم الاقتصادية بسحب شريكتها بالقرب منها وتقبلا بعضهما بشغف.;Экономистка притягивает свою партнёршу к себе, и они страстно целуются.;Економістка притягує свою партнерку близько до себе, і вони пристрасно цілуються.;הכלכלנית מושכת את בת זוגה קרוב אליה והן מתנשקות בלהט.;0-0 1-1 2-2 3-4 4-3 4-5 8-6 9-7 10-8 11-7 12-9;0-0 1-0 2-1 3-2 4-3 4-6 5-5 6-6 8-7 9-8 10-9 11-9 12-10;0-0 1-0 2-1 3-5 3-6 4-7 5-2 6-3 7-4 8-8 9-9 10-10 11-9 12-11;0-0 1-1 2-2 4-3 5-4 8-6 9-6 10-6 11-7 12-8;1-0 2-1 3-2 4-3 6-4 7-5 8-6 9-7 10-9 12-8 12-9;1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-10 11-10 12-9 12-10;0-0 1-0 2-1 3-2 4-4 5-5 9-7 10-8 12-8 12-9;[0, 1];La economista;L'économiste;L'economista;تقوم الاقتصادية;Экономистка;Економістка;הכלכלנית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;47;Ökonom;914;MASCULINE;4;;Experten;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Zurzeit arbeitet Matteo als Ökonom.;Actualmente, Matteo trabaja como economista.;Actuellement, Matteo travaille comme économiste.;Attualmente Matteo lavora come economista.;يعمل ماتيو حاليًا كخبير اقتصادي.;В настоящее время Маттео работает экономистом.;Зараз Маттео працює економістом.;מתאו עובד כרגע ככלכלן.;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-2 1-0 2-1 3-3 4-3 4-4;0-0 0-1 1-4 2-3 4-5;0-0 1-2 2-1 3-2 4-3;0-0 1-1 2-0 3-2 4-3;[3, 4];como economista.;comme économiste.;come economista.;كخبير اقتصادي.;экономистом.;працює економістом.;כרגע ככלכלן.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;47;Ökonom;914;MASCULINE;4;;Experten;none;none;none;none;none;none;none;none;Alexis;n;Zurzeit arbeitet Alexis als Ökonom.;Actualmente, Alexis trabaja como economista.;Actuellement, Alexis travaille comme économiste.;Attualmente Alexis lavora come economista.;يعمل أليكسيس حاليًا كاقتصادي.;В настоящее время Алексис работает экономистом.;Зараз Алексіс працює економістом.;אלכסיס עובד כיום ככלכלן.;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-2 1-0 2-1 3-3 4-3;0-0 0-1 1-4 2-3 3-4 4-5;0-0 1-2 2-1 3-2 4-3;0-0 0-2 1-1 2-0 3-3 4-3;[3, 4];como economista.;comme économiste.;come economista.;كاقتصادي.;работает экономистом.;працює економістом.;ככלכלן.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;47;Ökonomin;914;FEMININE;4;;Experten;none;none;none;none;none;none;none;none;Alexis;n;Zurzeit arbeitet Alexis als Ökonomin.;Actualmente, Alexis trabaja como economista.;Actuellement, Alexis travaille comme économiste.;Attualmente Alexis lavora come economista.;حاليًا تعمل ألكسيس كاقتصادية.;В настоящее время Алексис работает экономистом.;Наразі Алексіс працює економісткою.;אלכסיס עובדת כרגע ככלכלנית.;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-0 1-1 2-2 3-3 4-3;0-0 0-1 1-4 2-3 3-4 4-5;0-0 1-2 2-1 3-2 4-3;0-0 0-1 1-1 2-0 3-2 4-3;[3, 4];como economista.;comme économiste.;come economista.;كاقتصادية.;работает экономистом.;працює економісткою.;כרגע ככלכלנית.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;47;Ökonomin;914;FEMININE;4;;Experten;none;none;none;none;none;none;none;none;Mia;FEMININE;Zurzeit arbeitet Mia als Ökonomin.;Actualmente, Mia trabaja como economista.;Actuellement, Mia travaille comme économiste.;Attualmente, Mia lavora come economista.;تعمل ميا حاليًا كاقتصادية.;В настоящее время Мия работает экономистом.;Зараз Мія працює економісткою.;מיה עובדת כרגע ככלכלנית.;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-0 1-2 2-1 3-3 4-4;0-2 1-0 2-1 3-3 4-3;0-0 0-1 1-4 2-3 3-4 4-5;0-0 1-2 2-1 3-2 4-3;0-1 1-1 2-0 3-3 4-3;[3, 4];como economista.;comme économiste.;come economista.;كاقتصادية.;работает экономистом.;працює економісткою.;ככלכלנית.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;38;Callcenteragent;921;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Callcenteragent küsst seinen Ehemann.;El agente de centro de llamadas besa a su esposo.;L'agent du centre d'appels embrasse son mari.;L'agente del call center bacia suo marito.;يقوم موظف مركز الاتصال بتقبيل زوجه.;Агент колл-центра целует своего мужа.;Агент кол-центру цілує свого чоловіка.;נציג מרכז השירות מנשק את בעלו.;0-0 1-1 2-6 3-7 3-8 4-9;0-0 1-0 1-3 2-4 3-5 4-6;0-0 1-0 1-2 1-3 2-4 3-5 4-6;0-0 1-1 2-4 3-5 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 4-4;0-0 1-1 1-2 2-3 3-4 4-5;[0, 1];El agente;L'agent d'appels;L'agente call center;يقوم موظف;Агент колл-центра;Агент кол-центру;נציג מרכז השירות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Callcenteragent;921;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Callcenteragent küsst seine Ehefrau.;El agente de centro de llamadas besa a su esposa.;L'agent du centre d'appel embrasse sa femme.;L'agente del call center bacia sua moglie.;يقبّل موظف مركز الاتصال زوجته.;Агент колл-центра целует свою жену.;Агент кол-центру цілує свою дружину.;הנציג במוקד השירות מנשק את אשתו.;0-0 1-1 2-6 3-7 3-8 4-9;0-0 1-0 2-4 3-5 4-6;0-0 1-0 1-2 1-3 2-4 3-5 4-6;0-1 2-0 3-4 4-4;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-3 4-4;0-0 1-0 1-2 2-3 3-4 4-5;[0, 1];El agente;L'agent;L'agente call center;موظف;Агент колл-центра;Агент кол-центру;הנציג השירות;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Callcenteragentin;921;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Callcenteragentin küsst ihren Ehemann.;La agente del centro de llamadas besa a su esposo.;L'agent du centre d'appel embrasse son mari.;La centralinista bacia suo marito.;تقبّل موظفة مركز الاتصال زوجها.;Агент колл-центра целует своего мужа.;Агентка кол-центру цілує свого чоловіка.;נציגת המוקד הטלפוני מנשקת את בעלה.;0-0 1-1 2-6 3-7 3-8 4-9;0-0 1-0 2-4 3-5 4-6;0-0 1-1 2-2 3-3 4-4;0-1 1-1 2-0 3-4 4-4;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 1-2 2-3 3-4 4-5;[0, 1];La agente;L'agent;La centralinista;موظفة;Агент колл-центра;Агентка кол-центру;נציגת הטלפוני;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Callcenteragentin;921;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Callcenteragentin küsst ihre Ehefrau.;La agente de centro de llamadas besa a su esposa.;L'agente de centre d'appels embrasse sa femme.;La centralinista bacia sua moglie.;تُقبّل موظفة مركز الاتصال زوجتها.;Агент колл-центра целует свою жену.;Агентка кол-центру цілує свою дружину.;סוכנת המוקד מנשקת את אשתה.;0-0 1-1 2-6 3-7 3-8 4-9;0-0 1-0 2-4 3-5 4-6;0-0 1-1 2-2 3-3 4-4;0-1 1-1 2-0 3-4 4-4;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 2-2 3-3 4-4;[0, 1];La agente;L'agente;La centralinista;موظفة;Агент колл-центра;Агентка кол-центру;סוכנת;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Callcenteragent;921;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Callcenteragent.;Matteo es un agente de call center.;Matteo est agent de centre d'appels.;Matteo è un operatore di call center.;ماتيو هو وكيل مركز اتصالات.;Маттео — оператор колл-центра.;Маттео — оператор кол-центру.;מתיאו הוא סוכן במוקד טלפוני.;0-0 1-1 2-5 2-6;0-0 1-1 2-2 2-5;0-0 1-1 2-2 2-5 2-6;0-0 1-1 2-3 2-4;0-0 1-2 2-3;0-0 1-2 2-3;0-0 1-1 2-4;[1, 2];es call center.;est agent d'appels.;è un call center.;هو مركز اتصالات.;оператор колл-центра.;оператор кол-центру.;הוא טלפוני.;UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Callcenteragent;921;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Callcenteragent.;Sascha es agente de centro de llamadas.;Sascha est agent de centre d'appel.;Sascha è un addetto al call center.;ساشا موظف في مركز الاتصالات.;Саша - оператор call-центра.;Саша працює оператором кол-центру.;סשה הוא נציג שירות במוקד טלפוני.;0-0 1-1 2-2 2-6;0-0 1-1 2-2 2-5;0-0 1-1 2-2 2-5 2-6;0-0 1-1 2-2 2-4;0-0 1-1 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-5;[1, 2];es agente llamadas.;est agent d'appel.;è un call center.;موظف في الاتصالات.;- call-центра.;працює оператором кол-центру.;הוא נציג טלפוני.;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Callcenteragentin;921;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Callcenteragentin.;Sascha es agente de call center.;Sascha est téléconseillère.;Sascha è un'agente del call center.;ساشا تعمل كموظفة مركز اتصال.;Саша работает оператором колл-центра.;Саша — операторка кол-центру.;סשה היא נציגת שירות טלפונית.;0-0 1-1 2-2 2-4 2-5;0-0 1-1 2-2;0-0 1-1 2-4 2-5;0-0 1-1 2-3 2-4;0-0 1-1 2-2 2-3;0-0 1-2 2-3;0-0 1-1 2-2 2-3 2-4;[1, 2];es agente call center.;est téléconseillère.;è call center.;تعمل مركز اتصال.;работает оператором колл-центра.;операторка кол-центру.;היא נציגת שירות טלפונית.;UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Callcenteragentin;921;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia ist Callcenteragentin.;Sophia es agente de centro de llamadas.;Sophia est téléconseillère.;Sophia è un'agente del call center.;صوفيا هي موظفة في مركز الاتصال.;София работает оператором колл-центра.;Софія працює операторкою кол-центру.;סופיה היא נציגת מוקד טלפוני.;0-0 1-1 2-2 2-6;0-0 1-1 2-2;0-0 1-1 2-2 2-4 2-5;0-0 1-1 2-2 2-4 2-5;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-3;0-0 1-1 2-2 2-4;[1, 2];es agente llamadas.;est téléconseillère.;è un'agente call center.;هي موظفة مركز الاتصال.;работает оператором колл-центра.;працює операторкою кол-центру.;היא נציגת טלפוני.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;40;Werbetexter;921;MASCULINE;1;;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Werbetexter schreibt seinem Partner einen Liebesbrief.;El redactor publicitario le escribe una carta de amor a su pareja.;Le rédacteur publicitaire écrit une lettre d'amour à son partenaire.;Il copywriter scrive una lettera d'amore al suo partner.;يكتب كاتب الإعلانات رسالة حب لشريكه.;Копирайтер пишет своему партнеру любовное письмо.;Копірайтер пише своєму партнеру любовного листа.;הקופירייטר כותב לבן זוגו מכתב אהבה.;0-0 1-1 1-2 2-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 1-2 2-3 3-7 3-8 4-9 5-4 6-5 6-6 6-9;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-0 3-5 4-5 5-3 6-4 6-5;0-0 1-0 1-3 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;[0, 1];El redactor publicitario;Le rédacteur publicitaire;Il copywriter;يكتب كاتب;Копирайтер партнеру;Копірайтер;הקופירייטר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Werbetexter;921;MASCULINE;1;;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Werbetexter schreibt seiner Partnerin einen Liebesbrief.;El redactor publicitario le escribe una carta de amor a su pareja.;Le rédacteur publicitaire écrit une lettre d'amour à sa compagne.;Il copywriter scrive una lettera d'amore alla sua compagna.;يكتب كاتب الإعلانات رسالة حب لشريكته.;Копирайтер пишет своей партнёрше любовное письмо.;Копірайтер пише своїй партнерці любовний лист.;קופירייטר כותב מכתב אהבה לבת זוגו.;0-0 1-1 1-2 2-4 3-10 4-2 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 1-2 2-3 3-8 4-9 5-4 6-5 6-6 6-9;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-0 1-1 2-0 3-5 4-5 5-3 6-4 6-5;0-0 1-0 1-3 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-1 3-4 4-4 4-5 5-2 6-2 6-3 6-5;[0, 1];El redactor publicitario;Le rédacteur publicitaire;Il copywriter;يكتب كاتب;Копирайтер партнёрше;Копірайтер;קופירייטר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;40;Werbetexterin;921;FEMININE;1;;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Werbetexterin schreibt ihrem Partner einen Liebesbrief.;La redactora publicitaria le escribe una carta de amor a su pareja.;La rédactrice publicitaire écrit une lettre d'amour à son partenaire.;La copywriter scrive una lettera d'amore al suo partner.;تكتب كاتبة الإعلانات رسالة حب لشريكها.;Копирайтер пишет своему партнеру любовное письмо.;Копірайтерка пише своєму партнеру любовного листа.;הקופירייטרית כותבת לבן זוגה מכתב אהבה.;0-0 1-1 2-3 2-4 3-10 4-11 5-5 6-6 6-7 6-8 6-11;0-0 1-1 1-2 2-3 3-8 4-9 5-4 6-5 6-6 6-9;0-0 1-1 2-2 3-6 3-7 4-8 5-3 6-4 6-5 6-8;0-1 1-1 1-2 2-0 3-5 4-5 5-3 6-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4 6-5;[0, 1];La redactora;La rédactrice publicitaire;La copywriter;كاتبة الإعلانات;Копирайтер;Копірайтерка;הקופירייטרית;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
