sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
5;43;Hebamme;813;DIVERSE;1;0.1717956092416834;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Hebamme flüstert deren Liebhaber ein Kompliment zu.
5;43;Hebamme;813;DIVERSE;1;0.1717956092416834;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Hebamme flüstert deren Liebhaberin ein Kompliment zu.
6;45;Hebamme;813;MASCULINE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo wurde kürzlich Hebamme.
6;45;Hebamme;813;MASCULINE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Hebamme.
6;45;Hebamme;813;FEMININE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Hebamme.
6;45;Hebamme;813;FEMININE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma wurde kürzlich Hebamme.
6;45;Hebamme;813;DIVERSE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo wurde kürzlich Hebamme.
6;45;Hebamme;813;DIVERSE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Hebamme.
6;45;Hebamme;813;DIVERSE;3;0.1717956092416834;Spezialisten;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma wurde kürzlich Hebamme.
5;41;Krankenpfleger;813;MASCULINE;1;0.2215609928764214;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Krankenpfleger presst seinen Liebhaber an sich.
5;41;Krankenpfleger;813;MASCULINE;1;0.2215609928764214;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Krankenpfleger presst seine Liebhaberin an sich.
5;41;Krankenpflegerin;813;FEMININE;1;0.7784390071235786;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Krankenpflegerin presst ihren Liebhaber an sich.
5;41;Krankenpflegerin;813;FEMININE;1;0.7784390071235786;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Krankenpflegerin presst ihre Liebhaberin an sich.
6;44;Krankenpfleger;813;MASCULINE;2;0.2215609928764214;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Krankenpfleger.
6;44;Krankenpfleger;813;MASCULINE;2;0.2215609928764214;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne ist Krankenpfleger.
6;44;Krankenpflegerin;813;FEMININE;2;0.7784390071235786;Fachkraefte;none;none;none;none;none;none;none;none;Janne;n;Janne ist Krankenpflegerin.
6;44;Krankenpflegerin;813;FEMININE;2;0.7784390071235786;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma ist Krankenpflegerin.
5;40;Rettungssanitäter;813;MASCULINE;1;0.2215609928764214;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Rettungssanitäter schreibt seinem Partner einen Liebesbrief.
5;40;Rettungssanitäter;813;MASCULINE;1;0.2215609928764214;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Rettungssanitäter schreibt seiner Partnerin einen Liebesbrief.
5;40;Rettungssanitäterin;813;FEMININE;1;0.7784390071235786;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Rettungssanitäterin schreibt ihrem Partner einen Liebesbrief.
5;40;Rettungssanitäterin;813;FEMININE;1;0.7784390071235786;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Rettungssanitäterin schreibt ihrer Partnerin einen Liebesbrief.
6;47;Rettungssanitäter;813;MASCULINE;4;0.2215609928764214;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Zurzeit arbeitet Matteo als Rettungssanitäter.
6;47;Rettungssanitäter;813;MASCULINE;4;0.2215609928764214;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Zurzeit arbeitet Sascha als Rettungssanitäter.
6;47;Rettungssanitäterin;813;FEMININE;4;0.7784390071235786;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Zurzeit arbeitet Sascha als Rettungssanitäterin.
6;47;Rettungssanitäterin;813;FEMININE;4;0.7784390071235786;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Zurzeit arbeitet Mia als Rettungssanitäterin.
5;40;Arzt;814;MASCULINE;1;0.4537474070288308;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Arzt schreibt seinem Ehemann einen Liebesbrief.
5;40;Arzt;814;MASCULINE;1;0.4537474070288308;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Arzt schreibt seiner Ehefrau einen Liebesbrief.
5;40;Ärztin;814;FEMININE;1;0.5462525929711691;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Ärztin schreibt ihrem Ehemann einen Liebesbrief.
5;40;Ärztin;814;FEMININE;1;0.5462525929711691;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Ärztin schreibt ihrer Ehefrau einen Liebesbrief.
6;48;Arzt;814;MASCULINE;5;0.4537474070288308;Experten;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Seit Jahren arbeitet Matteo als Arzt.
6;48;Arzt;814;MASCULINE;5;0.4537474070288308;Experten;none;none;none;none;none;none;none;none;Nicola;n;Seit Jahren arbeitet Nicola als Arzt.
6;48;Ärztin;814;FEMININE;5;0.5462525929711691;Experten;none;none;none;none;none;none;none;none;Nicola;n;Seit Jahren arbeitet Nicola als Ärztin.
6;48;Ärztin;814;FEMININE;5;0.5462525929711691;Experten;none;none;none;none;none;none;none;none;Hannah;FEMININE;Seit Jahren arbeitet Hannah als Ärztin.
5;40;Zahnarzt;814;MASCULINE;1;0.4537474070288308;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Zahnarzt schreibt seinem Ehemann einen Liebesbrief.
5;40;Zahnarzt;814;MASCULINE;1;0.4537474070288308;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Zahnarzt schreibt seiner Ehefrau einen Liebesbrief.
5;40;Zahnärztin;814;FEMININE;1;0.5462525929711691;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Zahnärztin schreibt ihrem Ehemann einen Liebesbrief.
5;40;Zahnärztin;814;FEMININE;1;0.5462525929711691;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Zahnärztin schreibt ihrer Ehefrau einen Liebesbrief.
6;46;Zahnarzt;814;MASCULINE;3;0.4537474070288308;Experten;none;none;none;none;none;none;none;none;Noah;MASCULINE;Noah arbeitet als Zahnarzt.
6;46;Zahnarzt;814;MASCULINE;3;0.4537474070288308;Experten;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Zahnarzt.
6;46;Zahnärztin;814;FEMININE;3;0.5462525929711691;Experten;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Zahnärztin.
6;46;Zahnärztin;814;FEMININE;3;0.5462525929711691;Experten;none;none;none;none;none;none;none;none;Sophia;FEMININE;Sophia arbeitet als Zahnärztin.
5;43;Chirurg;814;MASCULINE;1;0.4537474070288308;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Chirurg flüstert seinem Partner ein Kompliment zu.
5;43;Chirurg;814;MASCULINE;1;0.4537474070288308;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Chirurg flüstert seiner Partnerin ein Kompliment zu.
5;43;Chirurgin;814;FEMININE;1;0.5462525929711691;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Chirurgin flüstert ihrem Partner ein Kompliment zu.
5;43;Chirurgin;814;FEMININE;1;0.5462525929711691;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Chirurgin flüstert ihrer Partnerin ein Kompliment zu.
6;47;Chirurg;814;MASCULINE;4;0.4537474070288308;Experten;none;none;none;none;none;none;none;none;Elias;MASCULINE;Zurzeit arbeitet Elias als Chirurg.
6;47;Chirurg;814;MASCULINE;4;0.4537474070288308;Experten;none;none;none;none;none;none;none;none;Janne;n;Zurzeit arbeitet Janne als Chirurg.
6;47;Chirurgin;814;FEMININE;4;0.5462525929711691;Experten;none;none;none;none;none;none;none;none;Janne;n;Zurzeit arbeitet Janne als Chirurgin.
6;47;Chirurgin;814;FEMININE;4;0.5462525929711691;Experten;none;none;none;none;none;none;none;none;Emma;FEMININE;Zurzeit arbeitet Emma als Chirurgin.
5;42;Tierarzt;815;MASCULINE;1;0.2124927028604787;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Tierarzt zieht seinen Ehemann nah zu sich und sie küssen sich leidenschaftlich.
5;42;Tierarzt;815;MASCULINE;1;0.2124927028604787;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Tierarzt zieht seine Ehefrau nah zu sich und sie küssen sich leidenschaftlich.
5;42;Tierärztin;815;FEMININE;1;0.7875072971395213;Experten;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Tierärztin zieht ihren Ehemann nah zu sich und sie küssen sich leidenschaftlich.
5;42;Tierärztin;815;FEMININE;1;0.7875072971395213;Experten;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Tierärztin zieht ihre Ehefrau nah zu sich und sie küssen sich leidenschaftlich.
6;44;Tierarzt;815;MASCULINE;2;0.2124927028604787;Experten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo ist Tierarzt.
6;44;Tierarzt;815;MASCULINE;2;0.2124927028604787;Experten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Tierarzt.
6;44;Tierärztin;815;FEMININE;2;0.7875072971395213;Experten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Tierärztin.
6;44;Tierärztin;815;FEMININE;2;0.7875072971395213;Experten;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina ist Tierärztin.
5;40;Psychotherapeut;816;MASCULINE;1;0.1807653575025176;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Psychotherapeut schreibt seinem Liebhaber einen Liebesbrief.
5;40;Psychotherapeut;816;MASCULINE;1;0.1807653575025176;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Psychotherapeut schreibt seiner Liebhaberin einen Liebesbrief.
5;40;Psychotherapeutin;816;FEMININE;1;0.8192346424974823;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Psychotherapeutin schreibt ihrem Liebhaber einen Liebesbrief.
5;40;Psychotherapeutin;816;FEMININE;1;0.8192346424974823;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Psychotherapeutin schreibt ihrer Liebhaberin einen Liebesbrief.
6;48;Psychotherapeut;816;MASCULINE;5;0.1807653575025176;Experten;none;none;none;none;none;none;none;none;Leon;MASCULINE;Seit Jahren arbeitet Leon als Psychotherapeut.
6;48;Psychotherapeut;816;MASCULINE;5;0.1807653575025176;Experten;none;none;none;none;none;none;none;none;Janne;n;Seit Jahren arbeitet Janne als Psychotherapeut.
6;48;Psychotherapeutin;816;FEMININE;5;0.8192346424974823;Experten;none;none;none;none;none;none;none;none;Janne;n;Seit Jahren arbeitet Janne als Psychotherapeutin.
6;48;Psychotherapeutin;816;FEMININE;5;0.8192346424974823;Experten;none;none;none;none;none;none;none;none;Lina;FEMININE;Seit Jahren arbeitet Lina als Psychotherapeutin.
5;39;Suchttherapeut;816;MASCULINE;1;0.1807653575025176;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Suchttherapeut liebt seinen Liebhaber.
5;39;Suchttherapeut;816;MASCULINE;1;0.1807653575025176;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Suchttherapeut liebt seine Liebhaberin.
5;39;Suchttherapeutin;816;FEMININE;1;0.8192346424974823;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Suchttherapeutin liebt ihren Liebhaber.
5;39;Suchttherapeutin;816;FEMININE;1;0.8192346424974823;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Suchttherapeutin liebt ihre Liebhaberin.
6;47;Suchttherapeut;816;MASCULINE;4;0.1807653575025176;Experten;none;none;none;none;none;none;none;none;Luca;MASCULINE;Zurzeit arbeitet Luca als Suchttherapeut.
6;47;Suchttherapeut;816;MASCULINE;4;0.1807653575025176;Experten;none;none;none;none;none;none;none;none;Nicola;n;Zurzeit arbeitet Nicola als Suchttherapeut.
6;47;Suchttherapeutin;816;FEMININE;4;0.8192346424974823;Experten;none;none;none;none;none;none;none;none;Nicola;n;Zurzeit arbeitet Nicola als Suchttherapeutin.
6;47;Suchttherapeutin;816;FEMININE;4;0.8192346424974823;Experten;none;none;none;none;none;none;none;none;Mia;FEMININE;Zurzeit arbeitet Mia als Suchttherapeutin.
5;39;Physiotherapeut;817;MASCULINE;1;0.2059678277598133;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Physiotherapeut liebt seinen Liebhaber.
5;39;Physiotherapeut;817;MASCULINE;1;0.2059678277598133;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Physiotherapeut liebt seine Liebhaberin.
5;39;Physiotherapeutin;817;FEMININE;1;0.7940321722401866;Spezialisten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Physiotherapeutin liebt ihren Liebhaber.
5;39;Physiotherapeutin;817;FEMININE;1;0.7940321722401866;Spezialisten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Physiotherapeutin liebt ihre Liebhaberin.
6;44;Physiotherapeut;817;MASCULINE;2;0.2059678277598133;Spezialisten;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon ist Physiotherapeut.
6;44;Physiotherapeut;817;MASCULINE;2;0.2059678277598133;Spezialisten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Physiotherapeut.
6;44;Physiotherapeutin;817;FEMININE;2;0.7940321722401866;Spezialisten;none;none;none;none;none;none;none;none;Lou;n;Lou ist Physiotherapeutin.
6;44;Physiotherapeutin;817;FEMININE;2;0.7940321722401866;Spezialisten;none;none;none;none;none;none;none;none;Hannah;FEMININE;Hannah ist Physiotherapeutin.
5;38;Logopäde;817;MASCULINE;1;0.2059678277598133;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Logopäde küsst seinen Partner.
5;38;Logopäde;817;MASCULINE;1;0.2059678277598133;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Logopäde küsst seine Partnerin.
5;38;Logopädin;817;FEMININE;1;0.7940321722401866;Spezialisten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Logopädin küsst ihren Partner.
5;38;Logopädin;817;FEMININE;1;0.7940321722401866;Spezialisten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Logopädin küsst ihre Partnerin.
6;45;Logopäde;817;MASCULINE;3;0.2059678277598133;Spezialisten;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon wurde kürzlich Logopäde.
6;45;Logopäde;817;MASCULINE;3;0.2059678277598133;Spezialisten;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Logopäde.
6;45;Logopädin;817;FEMININE;3;0.7940321722401866;Spezialisten;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Logopädin.
6;45;Logopädin;817;FEMININE;3;0.7940321722401866;Spezialisten;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia wurde kürzlich Logopädin.
5;38;Masseur;817;MASCULINE;1;0.1994652406417112;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Masseur küsst seinen Ehemann.
5;38;Masseur;817;MASCULINE;1;0.1994652406417112;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Masseur küsst seine Ehefrau.
5;38;Masseurin;817;FEMININE;1;0.8005347593582888;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Masseurin küsst ihren Ehemann.
5;38;Masseurin;817;FEMININE;1;0.8005347593582888;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Masseurin küsst ihre Ehefrau.
6;45;Masseur;817;MASCULINE;3;0.1994652406417112;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Elias wurde kürzlich Masseur.
6;45;Masseur;817;MASCULINE;3;0.1994652406417112;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola wurde kürzlich Masseur.
6;45;Masseurin;817;FEMININE;3;0.8005347593582888;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola wurde kürzlich Masseurin.
6;45;Masseurin;817;FEMININE;3;0.8005347593582888;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina wurde kürzlich Masseurin.
5;43;Apotheker;818;MASCULINE;1;0.231233681462141;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Apotheker flüstert seinem Liebhaber ein Kompliment zu.
5;43;Apotheker;818;MASCULINE;1;0.231233681462141;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Apotheker flüstert seiner Liebhaberin ein Kompliment zu.
5;43;Apothekerin;818;FEMININE;1;0.768766318537859;Experten;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Apothekerin flüstert ihrem Liebhaber ein Kompliment zu.
5;43;Apothekerin;818;FEMININE;1;0.768766318537859;Experten;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Apothekerin flüstert ihrer Liebhaberin ein Kompliment zu.
6;48;Apotheker;818;MASCULINE;5;0.231233681462141;Experten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Seit Jahren arbeitet Theo als Apotheker.
6;48;Apotheker;818;MASCULINE;5;0.231233681462141;Experten;none;none;none;none;none;none;none;none;Lou;n;Seit Jahren arbeitet Lou als Apotheker.
6;48;Apothekerin;818;FEMININE;5;0.768766318537859;Experten;none;none;none;none;none;none;none;none;Lou;n;Seit Jahren arbeitet Lou als Apothekerin.
6;48;Apothekerin;818;FEMININE;5;0.768766318537859;Experten;none;none;none;none;none;none;none;none;Sophia;FEMININE;Seit Jahren arbeitet Sophia als Apothekerin.
5;41;Pharmalaborant;818;MASCULINE;1;0.0486394110687524;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Pharmalaborant presst seinen Liebhaber an sich.
5;41;Pharmalaborant;818;MASCULINE;1;0.0486394110687524;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Pharmalaborant presst seine Liebhaberin an sich.
5;41;Pharmalaborantin;818;FEMININE;1;0.9513605889312476;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Pharmalaborantin presst ihren Liebhaber an sich.
5;41;Pharmalaborantin;818;FEMININE;1;0.9513605889312476;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Pharmalaborantin presst ihre Liebhaberin an sich.
6;44;Pharmalaborant;818;MASCULINE;2;0.0486394110687524;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Elias ist Pharmalaborant.
6;44;Pharmalaborant;818;MASCULINE;2;0.0486394110687524;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola ist Pharmalaborant.
6;44;Pharmalaborantin;818;FEMININE;2;0.9513605889312476;Fachkraefte;none;none;none;none;none;none;none;none;Nicola;n;Nicola ist Pharmalaborantin.
6;44;Pharmalaborantin;818;FEMININE;2;0.9513605889312476;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia ist Pharmalaborantin.
5;43;Pharmazeut;818;MASCULINE;1;0.0486394110687524;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Pharmazeut flüstert seinem Ehemann ein Kompliment zu.
5;43;Pharmazeut;818;MASCULINE;1;0.0486394110687524;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Pharmazeut flüstert seiner Ehefrau ein Kompliment zu.
5;43;Pharmazeutin;818;FEMININE;1;0.9513605889312476;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Pharmazeutin flüstert ihrem Ehemann ein Kompliment zu.
5;43;Pharmazeutin;818;FEMININE;1;0.9513605889312476;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Pharmazeutin flüstert ihrer Ehefrau ein Kompliment zu.
6;46;Pharmazeut;818;MASCULINE;3;0.0486394110687524;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Elias arbeitet als Pharmazeut.
6;46;Pharmazeut;818;MASCULINE;3;0.0486394110687524;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Pharmazeut.
6;46;Pharmazeutin;818;FEMININE;3;0.9513605889312476;Fachkraefte;none;none;none;none;none;none;none;none;Bente;n;Bente arbeitet als Pharmazeutin.
6;46;Pharmazeutin;818;FEMININE;3;0.9513605889312476;Fachkraefte;none;none;none;none;none;none;none;none;Emma;FEMININE;Emma arbeitet als Pharmazeutin.
5;38;Altenpfleger;821;MASCULINE;1;0.1999066946582691;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Altenpfleger küsst seinen Partner.
5;38;Altenpfleger;821;MASCULINE;1;0.1999066946582691;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Altenpfleger küsst seine Partnerin.
